timestamp,x,y,z
0.0,0.7285659058191463,-0.2507049097540045,10.068489636543696
0.02,1.3598612852281868,-0.0056219018859757774,10.789609237071595
0.04,1.3592247245220328,0.2479472900608906,11.588728102871578
0.06,1.4830932399948782,0.17692244546236036,11.503061599129737
0.08,1.6978515151762235,0.05152795083050521,11.852224712322025
0.1,1.5854806735930917,0.6005264316981767,11.654706204876295
0.12,0.9879275755378515,0.6861335317730227,11.55826870259921
0.14,0.811979992498965,0.7564118561950353,11.402431156875556
0.16,0.302088920185236,0.4903538707249647,11.218022975629957
0.18,-0.046006711603877114,0.7197333992935735,10.852687159462608
0.2,-0.7372264647011549,0.8087743280140548,11.16178094520466
0.22,-0.40986600566151454,0.9047483689065688,10.311444642968008
0.24,-1.2401922619012036,0.9218068848799824,10.135185362067201
0.26,-1.2558046348553926,0.5158593467541798,9.710500230947913
0.28,-1.0869701475244102,1.130258445754189,9.141979087531535
0.3,-1.1946272862570553,0.5191503139857987,9.157294900911877
0.32,-1.049828602191013,0.39762884415704325,8.409864072932747
0.34,-1.2684844464602791,0.08871544180670776,8.318545484912196
0.36,-1.406392706893757,0.7561168184361382,8.12206047559974
0.38,-1.3661425420771787,0.8374066909791829,7.5823659593422565
0.4,-0.5138682968858865,0.3437359203488868,7.598920643685153
0.42,-0.6764577276429301,0.03180565176141664,7.48953737021713
0.44,-0.293571109109139,0.46940724403444356,7.663772546844347
0.46,0.540443373523194,-0.06062368761240994,8.48518589906992
0.48,0.536081931109431,0.22406465270220868,9.264932513634015
0.5,1.0984345505102133,-0.18489686306159958,10.024850721738233
0.52,1.268577456266717,-0.18808199915738283,10.522164761009122
0.54,1.4789127080823934,-0.13510288712938012,10.792145638747607
0.56,2.2516390161736295,-0.22917062227043056,11.76076328666196
0.58,2.1914686523753506,-0.36405214613815157,12.29029744064983
0.6,1.7802634954261585,-0.17619285723707534,11.814211140804638
0.62,1.4119293646716815,-0.20477231780753236,12.31661624431157
0.64,0.9181416513081017,-0.25794614390033477,11.232291897045078
0.66,0.13429467724632008,-0.7106759027631055,11.374387899334803
0.68,-0.09933018501836594,-0.7026455427415602,11.076216321448873
0.7,-0.6471539163385458,-0.48518905028680653,10.845994446684271
0.72,-1.3766935676761654,-0.9161724751615136,10.317011848037696
0.74,-0.8046442136347556,-0.884372465233108,9.874017173503082
0.76,-1.0456395344428377,-0.7942514626921394,9.713035335757734
0.78,-1.502244103810859,-0.7896879120986823,9.254581527194265
0.8,-1.3293725950300503,-0.818126008106165,8.659125571132012
0.82,-1.0369109311369038,-0.9108576319775518,8.657602994200714
0.84,-1.2118861264782368,-0.5046101135968891,8.417041548916325
0.86,-1.5455588489352143,-0.6938879691705826,8.153591057974248
0.88,-1.339018332038503,-0.5163665800795678,7.54089978202946
0.9,-0.5118984087938199,-0.47163328574653585,7.807590178982595
0.92,-0.6174818197677796,-0.25032238489972525,7.516514067529578
0.94,-0.042848839881322175,-0.20325046770131616,7.938905207560222
0.96,0.5630832472248486,-0.2500090976633572,8.503371741825367
0.98,0.5577182811146454,-0.18325910489802455,9.040400686820087
1.0,1.1975531283605003,-0.022148891682917213,9.790811285293637
1.02,1.1046316715703268,-0.12169329551994498,10.922442803876141
1.04,1.6679135318766367,0.0380974463863093,10.91945010215648
1.06,2.0320647692744815,0.40060012970263315,11.802537221400597
1.08,1.8034195484659266,0.44527673148740843,11.695544692569557
1.1,1.70541458905196,0.277021208918388,11.763564136586707
1.12,1.4360131484475964,0.5236713241062584,11.99062354370363
1.14,0.9002040769162328,0.3037893495209333,11.595333673261651
1.16,0.36596948213013214,0.7025126304781854,11.77274530555335
1.18,-0.12314171865715236,0.656632769689596,10.876686328614396
1.2,-0.6769833405392124,1.179855334449384,10.800534165870566
1.22,-1.0542085942661397,0.9032605539495043,10.242347714839834
1.24,-0.7736353497897003,0.6077904186978379,9.687996392476348
1.26,-1.019891205784204,0.6050380328198643,9.297080404643745
1.28,-1.4248321673788686,0.9133762895727693,9.095249360283264
1.3,-1.2696628379537855,0.9367102896401334,9.129292600562612
1.32,-1.5859686098659658,1.0955721242978829,9.025669050082579
1.34,-1.3709090867294882,0.9067341645135376,8.08298503430712
1.36,-1.100206014016173,0.7118394618989048,8.075401121149373
1.38,-1.052057825001763,0.8322711907785347,7.555199024069138
1.4,-0.8984401077363374,0.4851434322412042,7.215409611962183
1.42,-0.8357472643614057,0.39141621681041144,7.578699654430454
1.44,-0.5065045974912122,0.05196759253662572,8.138318939695111
1.46,0.3833867418317066,0.500625849713774,8.298016352696562
1.48,1.0345280309562963,0.12674478250774257,9.191775001813049
1.5,1.265359992204643,-0.0197233861659694,9.876723913138322
1.52,1.5155627409737111,-0.25906751778832227,10.675664296585408
