x,y,z
2.412578734774094,0.5183647111005939,11.376228705264134
3.1200433815885646,0.2072496938949816,14.92772271239084
3.9747142168716336,0.6076809233461711,16.095517621301358
3.6130794481843247,1.1594374045369598,14.930360513915707
2.5101945106148067,1.4067218872844962,13.431802534372714
0.33847771421428285,2.1048321476300287,13.196971333973703
-0.8938537089193059,1.8859400023881934,12.071282552236353
-1.483431164334941,1.3339654945905932,11.901236531179975
-1.789728358290861,1.2184905684042908,11.27265125759453
-2.031484434034648,1.408927451740586,8.866095329661137
-2.1492925690884244,1.4791799368008118,7.893950633950957
-1.9853683721471067,1.5182390939422956,6.988246357597019
-1.776041302350635,0.7333137572547666,7.024902417452451
-1.9737456487561955,0.4152865157030694,5.597458235134741
-2.0314713326190854,0.210933904355238,4.049995061701151
-0.9313387606236556,-0.12184651989849177,4.692016305718821
1.0600211280228145,0.03253355992257233,10.117621496848214
1.9555729821023937,-0.22629828551304637,12.219072881095295
4.042157312183782,-0.29563431135255364,14.242266130686069
3.5978259387175653,-0.015527978659118258,15.21114546525974
2.798329214822031,-0.982025720918865,14.288752250173536
2.5337758584303,-1.3609900178975045,13.253208474932345
0.0411931714469598,-1.1946006346821325,12.743508584274455
-0.9788997886676908,-0.7357478790223261,12.145141101572367
-1.6365062018270005,-1.1493119564583643,11.17732399211928
-1.5406259520520407,-1.1237064158565075,9.564812138014261
-2.3058742382414517,-2.3175888399587805,7.744091709958553
-1.9296279103348448,-1.532019262506542,8.378459163727573
-2.0998617803867,-2.2940977017498354,7.837289295768669
-1.1656723372946696,-2.0249745868945825,6.302381942699821
-2.758676316249298,-1.8760446438676932,5.45266413420761
-1.3288070642257956,-1.4757376015082428,4.470908987057244
-0.014325665783683425,0.4429387262868243,7.336557672567807
1.5456629048882367,0.05545081487593184,9.986812065210037
2.486096181120034,-0.4268786349079212,12.945152882140121
3.1723741632929356,0.1285989550601273,15.2382358544707
3.216212924451823,1.1770693284359068,15.104996632965358
3.1943501037816704,1.514541418599971,14.788872454910331
1.311355436846858,1.392516671592546,12.938330865705558
-0.9540944565971405,2.4122602989812316,12.125725891165619
-0.847630379221631,1.3644648055773099,12.385067796759747
-1.223577239222281,1.9841879463040994,11.311997289114617
-2.0012988859200793,1.7595354281323246,9.355312652560853
-1.8657198216147988,2.1732948401970447,8.247107607786294
-1.96884238671995,1.9503762315730166,7.544826011184653
-2.3360786953461523,1.0156080966059484,6.966691167404525
-2.8413905372128285,0.5422526640454075,5.768081040144337
-2.219764509041196,0.49424865529518736,5.739855882577121
-0.9255143567390427,0.4557593462272009,6.815959051283236
0.7370929776337143,-0.6469742168454206,8.198412947627052
2.0285234740991425,-0.5992653345322707,10.672764665403534
3.399845355676507,0.2929044324951255,12.21009130368673
4.0141755791914555,0.33671415700383733,15.051033172595087
3.6355647671850906,0.24361074735548433,14.72594076789427
2.1409188055930866,-0.6129814206882273,13.480672403074681
0.9393789912882743,-0.6070300026464184,12.322304462806098
-1.1448640163496082,-1.1552968810802535,12.910416743283923
-1.558696982356997,-0.47630649308111184,11.064639558026895
-2.694742042200879,-1.589750332169018,10.218902602391902
-2.57805068652351,-1.9253413634881413,8.656841772089734
-2.2989989563171376,-1.7843455437727367,7.40770919745073
-1.945109700391796,-1.8931321854115835,7.574501371732332
-2.0187850052299745,-1.6756414342586996,6.795282780415359
-2.3946423717287093,-1.0863956495127016,5.313800712996328
-2.126716798277252,-1.093965989812742,6.148688352431423
0.000650691569672901,-0.9941262918574167,6.496360768670699
1.0720586938428058,-0.5737637070357544,8.249607660197537
2.564268538875904,-0.05758509550359811,10.983446652845155
3.870835986995977,-0.1639145684847395,14.617510954875097
3.5873926097777815,1.3855156653490328,15.764382894146307
3.6891731512553894,1.6040451678511136,14.297855511305844
2.089014065836123,2.2156527937443653,14.16263416775411
0.13235839792468226,1.871190598534867,12.41689175603578
-1.117139791636867,1.1343394988808675,11.904900677343209
-1.9718858848791645,1.7182643835719968,11.448823464914271
-1.5880276935817998,1.5737611864089374,9.949149169559766
-1.89620703052853,1.5860814584094223,8.469448875067707
-1.7835377353086719,1.7715459354888763,6.84411393769461
-2.0244608262686032,0.3200779521508891,6.454581639767067
-2.1250937825522316,0.8211947263330535,5.779152313176525
-1.1981161397846782,0.338816200118551,6.937301702024669
-1.4096770359263915,1.2808667717417654,5.486061816691314
0.08037524066736863,0.4849446630901426,6.030919401051629
2.414578696651171,-0.0736311228924684,8.459994727898826
3.5947856740040622,0.48006992613676247,12.590404489960575
4.0658399214016185,-0.2679162959373387,14.952063299073581
3.228676600308021,-0.028366490347903228,14.900633343762703
3.7168855347122984,-0.6194259949117947,13.98523912222309
1.221942890908313,-0.6347669095152286,12.657378778827711
-0.21683471975998667,-0.3828980035256426,12.217973823998998
-1.0076340369425187,-1.2794204154675117,12.309031926690261
-2.0912868681901715,-2.5780009358809926,11.121708888120487
-2.0367018447407244,-1.862117788630171,9.477799533338006
-2.0107595039003785,-1.1004938282049053,7.681048426930419
-2.1498363006776793,-1.1084230893256621,7.409548350264979
-1.9447033182444995,-1.9755408627000632,6.7282838171612
-2.3628947323521183,-2.1632998798713627,8.228459482456204
-2.2412880682222265,-1.4431409661462928,6.679750510270181
-0.6874616814492599,-0.5080054702226253,5.838258699890049
1.0075852551284914,-0.5528002857714153,7.381357299541699
1.8243085414518132,-0.7959163384691068,9.450873360251764
3.2271419884002257,0.6920363288618974,13.709349335733053
3.9984807092515693,1.3073260611184385,14.949247777434362
3.5955260675178646,1.8893149219119827,14.552969962322432
1.5867978832020304,0.7011855846421355,14.572602957154698
0.6045929145702736,2.1470298797230924,13.442391107039656
0.018131184926479915,1.8170220355666185,12.076866457575369
-1.1223240807762185,1.4296804541125263,11.22083605110794
-1.4056921611959468,0.9006421801253136,9.591616821738572
-1.8534276645209256,0.6217241494835886,9.367687136598843
-2.2247854556567686,0.825419435559757,7.011993986779535
-1.9203625662754158,0.5662132639715868,7.2092934658285674
-1.8737532619637636,0.622109556513663,8.493880678028937
-2.1860582636434045,1.05727633426973,7.559796652565204
-2.2490503041276955,0.2723267138454228,6.03556028981995
-0.11956919809483696,-0.4472113033186591,4.295957934475391
0.8659500678873879,-0.3437134296528133,7.453254032478877
2.869712944169363,0.10252835327204951,11.149489003671036
3.0927786220637676,-0.4331497450459241,13.927567386702039
3.712320687936643,-0.2999861447514871,14.879655693279444
3.415977862121164,0.05522520409366599,15.126998388432721
2.1110173916796056,-0.33455683824565485,13.118099685046227
0.5451247968892761,-1.0335888965592956,13.320028181777218
-1.1198078947140022,-1.445049444393986,11.745042602686587
-1.7988544489368448,-0.5016303813340761,11.472378679213817
-1.9654450706658226,-1.780177949487156,10.14412490177658
-1.940844200375795,-0.7009551681796913,8.191234379803598
-1.772020732227317,-1.0892280225297082,6.898866571018166
-2.5126185419526066,-1.7547665456454857,8.55633385760142
-1.379702510119146,-2.0804060700284444,7.025632571730757
-2.023443423958186,-1.3418126987833454,6.050713770231893
-1.3025713464967654,-0.4970841489737128,4.332183195826652
-0.12377016752718793,-0.765906269575729,6.126806256464054
1.6827325014572332,-0.6838286460256913,8.807595738661503
2.4870369203335922,0.08873760961159302,12.12237838744011
3.7192080789591833,0.913516359079149,14.675979487361829
3.0693341955758937,1.3332662932006474,14.536133318728968
2.662187148162652,1.4798706284389636,14.029279630587576
1.3812558955734486,1.460451306461413,13.060054910981872
-0.02260039720452231,1.6877169181988112,12.198775628568198
-1.4440555751556252,1.536393504409804,11.564183195917705
-1.8944834814198483,1.6666183288319765,11.156316156838658
-2.7961483684914636,1.5394626262690267,8.947236616189555
-1.9741845545964318,1.1144833776685648,8.344093406046504
-1.501573608748645,0.6350130101449025,9.53772439494549
-1.8997105151220335,1.2384043876523982,8.19135034779853
-2.4078378719168443,0.6470119274141677,5.990664453402215
-1.7191072582051197,0.6379233071167691,4.82709856491984
-0.3578502968581322,-0.08691017575316451,4.97347270437176
0.7347081819818612,0.06107914821630726,6.287256546444404
2.3600264069462726,-0.3052188204499068,9.468590543787435
3.1233293912732845,0.46873556027894997,12.86184706226585
3.8515878535936117,-0.6429430496257347,15.132669791509223
3.5656984174256428,-0.7545861326360088,14.705559963682811
3.0984296783663647,-0.5006351213084895,13.456067871854179
0.40916401702573396,-1.2048300858592962,11.89833603159761
-0.5961090905802321,-0.40700275054854307,12.910596431486045
-1.4120189844851196,-1.7759428957530283,11.384104929577058
-1.7907018595515471,-1.5294439493977277,10.621093943285933
-2.1998495052724447,-1.7793742015131984,9.401243538694427
-2.1424513825016986,-1.600190736267994,10.98399084799462
-1.2518866760459444,-2.0575293456102783,8.734272152975159
-2.220369128758356,-1.5438885495733823,7.348429027353064
-2.2216884113580533,-1.7916689434978572,4.8930713788908236
-1.18759368709476,-1.5485324875890685,3.7422797456591352
-0.43040068109556934,-0.8478289433557124,4.022751372246236
0.5250508678714769,-0.3541437852076053,7.352894064158583
3.0109552179690313,0.04457576501858415,10.642327999864033
3.5661265673263745,0.45884273113337326,13.84856703315982
3.8055707957829945,1.56973237820453,15.711089590178684
4.324895160816948,1.477892197284768,14.707907594884913
1.764742853754584,1.6901420039536614,13.321763337213815
0.2726366686908413,2.148485276287689,12.605242100022556
-0.7269791596989904,1.1928632316385708,11.731174180271944
-2.2488224009936406,2.488988444441671,10.972081917181736
-1.8979889854219978,0.8283555496422594,9.256803937626087
